รหัสสินค้า,ชื่อสินค้า,  ราคา  
13191/4,แผ่น ตรวจวัดน้ำตาล (ก.50ชิ้น) [Sinocare Safe AQ] (กล่อง) (กล่อง), 245.00 
2926/5,แผ่นปิดกันยุง ตราเสือ MOSQUITO REPELLENT PATCH 1x10s (ก.10แผ่น), 91.75 
61/95,แผ่นแปะแผลกดทับ DUODERM CGF 10x10cm (ก.5แผ่น), 525.00 
61/99,แผ่นแปะแผลกดทับ Mepilex 10x10cm กล่อง5แผ่น (แผ่น), 249.00 
61/98,แผ่นแปะแผลกดทับกันน้ำ Mepilex border flex 10x10cm กล่อง5แผ่น (แผ่น), 281.00 
61/97,แผ่นแปะแผลกดทับฆ่าเชื้อ Mepilex Ag 10x10cm (แผ่น), 594.50 
61/96,แผ่นแปะแผลกดทับฆ่าเชื้อกันน้ำ Mepilex border Ag 10x10cm (แผ่น), 432.00 
2189/7,แผ่นรองซับ 6ชั้น #L 45x70ซม Gsure plus ห่อ10ชิ้น (ห่อ10ชิ้น), 60.00 
2189/4,แผ่นรองซับ CERTAINTY CBS L-XL ห่อ10ชิ้น (ห่อ) (ห่อ10ชิ้น), 85.50 
2189/21,แผ่นรองซับ Feelfree L 45x70cm ห่อ10ชิ้น ฟีลฟรี (ห่อ10ชิ้น), 76.00 
2189/20,แผ่นรองซับ Feelfree XXL 60x90cm ห่อ8ชิ้น ฟีลฟรี (ห่อ8ชิ้น), 89.00 
2189/2,แผ่นรองซับ Softex gel #L ห่อ10ชิ้น (ห่อ10ชิ้น), 83.00 
2189/3,แผ่นรองซับ Underpad 60x90cm ห่อ10ชิ้น *ปรับขึ้น มิย69 (ห่อ10ชิ้น), 71.00 
2189/41,แผ่นเสริมซึมซับ ไลฟ์รี่ ซึมซับ3แก้ว 60ชิ้น (ห่อ) (ห่อ60ชิ้น), 265.00 
1821/3,พยุงข้อเท้า L FUTURO ANKLE COMFORT SUPPORT (ก.1ชิ้น), 253.00 
4321,พยุงข้อเท้า L FUTURO ANKLE WRAPAROUND (ก.1ชิ้น), 257.00 
1821/2,พยุงข้อเท้า M FUTURO ANKLE COMFORT SUPPORT (ก.1ชิ้น), 253.00 
1820,พยุงข้อเท้า M FUTURO ANKLE WRAPAROUND (ก.1ชิ้น), 259.00 
1821/1,พยุงข้อเท้า S FUTURO ANKLE COMFORT SUPPORT (ก.1ชิ้น), 253.00 
1821,พยุงข้อเท้า S FUTURO ANKLE WRAPAROUND (ก.1ชิ้น), 257.50 
1391/10,พยุงข้อมือ ADJ FUTURO WRIST NIGHT SUPPORT (ก.1ชิ้น), 445.00 
1391/7,พยุงข้อมือปรับกระชับได้ ADJ FUTURO WRIST SUPPORT STRAP **ใหม่175 (ก.1ชิ้น), 165.00 
1391/3,พยุงข้อมือสปอร์ตปรับกระชับได้ ADJ FUTURO WRIST SPORT SUPPORT (ก.1ชิ้น), 209.00 
1822/3,พยุงเข่าเสริมแกนอลูมิเนียม เข่า L (36-40ซม) HEALIS (ก.1ชิ้น), 302.00 
1822/2,พยุงเข่าเสริมแกนอลูมิเนียม เข่า M (32-36ซม) HEALIS (ก.1ชิ้น), 278.00 
1822/1,พยุงเข่าเสริมแกนอลูมิเนียม เข่า S (28-32ซม) HEALIS (ก.1ชิ้น), 278.00 
1822/4,พยุงเข่าเสริมแกนอลูมิเนียม เข่า XL (40-44ซม) HEALIS (ก.1ชิ้น), 302.00 
1822/5,พยุงเข่าเสริมแกนอลูมิเนียม เข่า XXL (44-48ซม) HEALIS (ก.1ชิ้น), 302.00 
1391/5,พยุงนิ้วหัวแม่มือ S/M FUTURO THUMB DELUXE STABILIZER (ก.1ชิ้น), 549.50 
0947/5,พยุงหลัง มีสาย 2XL 42-47นิ้ว HONORE Back Support (ก.1ชิ้น), 359.00 
0947/6,พยุงหลัง มีสาย 3XL 47-57นิ้ว HONORE Back Support (ก.1ชิ้น), 359.00 
335/5,พยุงหลัง มีสาย L 30-36นิ้ว HEALIS LUMBAR BACK SUPPORT (ก.1ชิ้น), 355.00 
0947/3,พยุงหลัง มีสาย L 30-36นิ้ว HONORE Back Support (ก.1ชิ้น), 359.00 
0947/2,พยุงหลัง มีสาย M 24-30นิ้ว HONORE Back Support (ก.1ชิ้น), 359.00 
335/4,พยุงหลัง มีสาย M 26-30นิ้ว HEALIS LUMBAR BACK SUPPORT (ก.1ชิ้น), 355.00 
335/3,พยุงหลัง มีสาย S 20-26นิ้ว HEALIS LUMBAR BACK SUPPORT (ก.1ชิ้น), 355.00 
0947/4,พยุงหลัง มีสาย XL 36-42นิ้ว HONORE Back Support (ก.1ชิ้น), 359.00 
335/7,พยุงหลัง มีสาย XXL 42-48นิ้ว HEALIS LUMBAR BACK SUPPORT (ก.1ชิ้น), 355.00 
1824/4,พยุงหัวเข่า L 41-46cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT (ก.1ชิ้น), 205.00 
1824,พยุงหัวเข่า L FUTURO KNEE COMFORT SUPPORT (ก.1ชิ้น), 265.00 
1824/5,พยุงหัวเข่า M 36-41cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT (ก.1ชิ้น), 205.00 
1823,พยุงหัวเข่า M FUTURO KNEE COMFORT SUPPORT (ก.1ชิ้น), 263.00 
1824/7,พยุงหัวเข่า S 31-36cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT (ก.1ชิ้น), 205.00 
1822,พยุงหัวเข่า S FUTURO KNEE COMFORT SUPPORT (ก.1ชิ้น), 263.00 
1824/6,พยุงหัวเข่า XL 46-51cm TIGERPLAST KNEE EXTRA COMFORT SUPPORT (ก.1ชิ้น), 205.00 
1824/3,พยุงหัวเข่า XL FUTURO KNEE COMFORT SUPPORT (ก.1ชิ้น), 263.00 
1824/2,พยุงหัวเข่าปรับกระชับได้ ADJ FUTURO KNEE SPORT SUPPORT (ก.1ชิ้น), 689.00 
1824/1,พยุงหัวเข่าสริมแกนด้านข้าง ADJ FUTURO KNEE PERFORMANCE STABILIZER (ก.1ชิ้น), 777.00 
4321/1,พยุงอุ้งเท้า รองช้ำ ปรับกระชับได้ ADJ FUTURO FOOT THERAPEUTIC ARCH SUPPORT (ก.1ชิ้น), 624.00 
172202/15,พรมมิ BRAHMI [GPO] 60s (ขวด) (ขวด), 299.00 
14035,พร-ยาเป่าคอ ตรากาไก่ 2g (ซอง), 10.59 
1321/4,พลาเตอร์ สีเนื้อ (ก.เขียว10ซองx5ชิ้น) Rhinoplastic ไรโนพลาสสติก (ก.10ซอง), 44.00 
2926/2,พลาสเตอร์ counterpainCOOL เย็น 10ซองx4แผ่น (ก.10ซอง), 531.75 
3991/1,พลาสเตอร์ counterpainWARM ร้อน 10ซองx4แผ่น (ก.10ซอง) (ก.10ซอง), 531.75 
61/9,พลาสเตอร์ NEOPLAST KIDS DINO มีตัวยา 1.9x5.6cm 1x10x6s (ก.10ซอง), 93.00 
7516/1,พลาสเตอร์ Pastel บรรเทาปวด สูตรเย็น 7x10cm ซอง2แผ่น (ก.5ซอง), 199.00 
7516,พลาสเตอร์ Pastel บรรเทาปวด สูตรร้อน 7x10cm ซอง2แผ่น (ก.5ซอง), 199.00 
13290/3,พลาสเตอร์ WS5 5.0x7.2cm TIGERPLAST TRANSPARENT WATERPROOF (ก.10ซอง) (ก.10แผ่น), 132.00 
2927,พลาสเตอร์บรรเทาปวด ตราเสือ (สูตรเย็น) 10x14cm (ซอง), 57.50 
2926,พลาสเตอร์บรรเทาปวด ตราเสือ (สูตรเย็น) 7x10cm (ซอง), 43.00 
3992,พลาสเตอร์บรรเทาปวด ตราเสือ-อาร์ดี (สูตรร้อน) 10x14cm (ซอง), 57.50 
3991,พลาสเตอร์บรรเทาปวด ตราเสือ-อาร์ดี (สูตรร้อน) 7x10cm (ซอง), 43.00 
132601/1,พลาสเตอร์ปิดดวงตา 3M OPTICLUDE 47.5x63.5mm (กล่อง20ซอง) (ก.20ซอง), 101.00 
132601,พลาสเตอร์ ปิดตา E2 เด็ก 5x7.5cm (กล่อง10ซอง) SOS EYE PAD รหัส 132601 (ก.10ซอง), 72.00 
132602,พลาสเตอร์ ปิดตา E5 ผู้ใหญ่ 5.8x8.3cm SOS EYE PAD (ก10ซอง) (ก.10ซอง), 83.00 
61/7,พลาสเตอร์ปิดแผล SOS KITTY set4ขนาด11ชิ้น บรรจุในกล่องเก็บดินสอ มีโปรซื้อเยอะ (อัน), 47.50 
61/8,พลาสเตอร์ปิดแผล SOS MINONS set4ขนาด11ชิ้น บรรจุในกล่องเก็บดินสอ มีโปรซื้อเยอะ (อัน), 47.50 
61/4,พลาสเตอร์ ปิดแผล กันน้ำ 2.6x5.7ซม 6ชิ้น [3M MAX HOLD] PLASTER แม็กโฮลด์ (ก.6ชิ้น) (ก.6ชิ้น), 25.00 
1321/10,พลาสเตอร์ ผ้า 19x60mm (ก.แดง10ซองx10ชิ้น) Rhinoplast ไรโนพลาสท์ (ก.10ซอง), 33.50 
2373/1,พลาสเตอร์ผ้า Rhinoplast-S (ก100ชิ้น) ไรโนพลาสต์ (กล่อง) (ก.100ชิ้น), 33.00 
1320,พลาสเตอร์ (ผ้า) เทนโซพลาส 100ชิ้น Plaster Tensoplast (ก.100ชิ้น), 64.25 
2374,พลาสเตอร์ ผ้า เสือ 100ชิ้น TIGERPLAST ไทเกอร์พลาส (กล่อง) มีโปรซื้อเยอะ (ก.100ชิ้น), 33.50 
2374-1,พลาสเตอร์ ผ้า เสือ *โฉมใหม่ 100ชิ้น TIGERPLAST ไทเกอร์พลาส (กล่อง) มีโปรซื้อเยอะ (ก.100ชิ้น), 35.00 
1321/1,พลาสเตอร์ พลาสติก 19x72mm (ก.ฟ้า10ซองx5ชิ้น) Rhinoplastic ไรโนพลาสติก (ก.50ชิ้น), 44.00 
2374/12,พลาสเตอร์พลาสติก PLASTIC PLASTER ก8ชิ้น [TIGERPLAST] Kuromi (ก.8ชิ้น), 18.50 
2374/11,พลาสเตอร์พลาสติก PLASTIC PLASTER ก8ชิ้น [TIGERPLAST] MyMelody Kuromi (ก.8ชิ้น), 18.50 
2374/13,พลาสเตอร์พลาสติกกันน้ำ KUROMI FILM PLASTER 5ชิ้นx10ซอง KUROMI [TIGERPLAST] (ก.10ซอง), 201.00 
62/5,พลาสเตอร์ลายMINIONS T-M MST01 4x7ซม พลาสเตอร์กันน้ำ SOS ก.3แผ่น (ก.3แผ่น), 23.00 
1321,พลาสเตอร์ (สีเนื้อ) 100แผ่น เทนโซพลาสติก Plaster Tensoplastic (ก.100ชิ้น), 74.00 
1321/6,พลาสเตอร์ สีเนื้อ (ก.เขียว100แผ่น) Rhinoplastic ไรโนพลาสติก (ก.100แผ่น), 44.00 
1321/5,พลาสเตอร์ สีใส กล่องฟ้า100แผ่น Rhinoplastic ไรโนพลาสติก (ก.100แผ่น), 44.00 
172202/16,พลูคาวสกัด พลัส ขาวละออ 60s (ก.1ขวด) (ก.1ขวด), 234.00 
16700/18,พิมเสน ตราหนุมาน ขาว 100g (ขวด), 290.00 
16700/14,พิมเสน ตราหนุมาน ขาว 2gx12s (แพ็ค12ขวด), 127.00 
3048/1,พิมเสนน้ำลูกกลิ้ง ห้าม้า 7ml (ก.12ขวด), 265.00 
4189,เพชรสังฆาต 70s [อภัย] 140บ (ขวด) (ขวด70s), 91.00 
17251/2,เพชรสังฆาตตราดอกว่าน 100s [ขาวละออ] (ขวด), 83.00 
2150/1,แพคคู่ BOSISTO S EUCALYPTUS SPRAY นกแก้ว 300ml 2 แถม 75ml 1ขวด (แพค), 389.00 
2583/31,แพคคู่ CERAVE DAILY MOISTURE LOTION 16OZ (473ml) x2 (แพค), 780.00 
2583/25,แพคคู่ CERAVE MOISTURISING CREAM 16OZ (454g) x2 (แพค), 955.00 
2583/51,แพคคู่ CERAVE SA SMOOTHING CLEANSER 473ml (แพค), 879.00 
3994/19,แพคคู่ LA ROCHE CICAPLAST BAUME B5 100ml x2 (แพค)," 1,115.00 "
1841/99,แพคโปร DEEDAY BioMAGNESIUM Plus Vitamins 30s 2 กล่อง แถม BIOC500mg 2gx15s (แพค), 292.00 
1922/11,โพรโพลิส พลัส เมาท์ สเปรย์ Elderberry propolis plus mouth spray 15ml มีโปรซื้อเยอะ (ก.1ขวด), 84.00 
151560,ฟ้าทะลายโจร ขวดน้ำเงิน สกัด 500mg 60s 180บ [อ้วยอัน] แพค6 (กระปุก), 86.50 
1125,ฟ้าทะลายโจร แคปซูล 350mg PHYTO CARE GPO ไฟโตแคร์ 10x10s (ก.10แผง), 100.50 
3930,ฟ้าทะลายโจร แคปซูล 350mg ก3x10s [อ้วยอัน] (ก.3แผง), 29.00 
171530,ฟ้าทะลายโจร แคปซูล สกัด 500mg ก.3x10s [อ้วยอัน] (ก.3แผง), 43.50 
171530/4,ฟ้าทะลายโจร แคปซูล สกัด 50s ขาวละออ (ขวด), 70.00 
2192,ฟ้าทะลายโจร ชนิดเม็ด ตราใบห่อ 70s (ก.1ถุง), 13.50 
171530/2,ฟ้าทะลายโจร สกัด 20mg แอนดร็อกซิล ANDROXSIL 10x10s [KMP] (ก.10แผง), 325.00 
171530/1,ฟ้าทะลายโจร สกัด 20mg แอนดร็อกซิล ANDROXSIL 45s (ขวด), 144.50 
171530/5,ฟ้าทะลายโจร สกัด 60mg แอนดร็อกซิล ANDROXSIL 3x5s (ก.3แผง), 145.50 
151560/1,ฟ้าทะลายโจร สกัด ฝาเขียว 500mg 45s 270บ [อ้วยอัน] (ขวด), 131.00 
3571,ฟ้าทะลายโจร [อภัย] 400mg 60s (ก.1ขวด), 52.00 
07857/11,ฟ้าทะลายโจร อภัย เม้าท์ สเปรย์ 15ml ABHAI MOUTH SPRAY (ก.1ขวด), 67.00 
3931,ฟ้าทะลายโจร [อ้วยอัน] ขวด100s (ขวด) รหัส 3931 (ขวด), 57.75 
62/6,ฟิมม์ใสกันน้ำ Sterile 6x7ซม KSG Plase W1 ก.เล็ก5ชิ้น (กล่อง12ก.เล็ก) (กล่อง12ก.เ), 339.00 
