รหัสสินค้า,ชื่อสินค้า,ราคา
1230411,CERA รสผลไม้รวม 50x25G,155.00
1230412,CERA รสส้ม 50x25G,160.00
1230417,BKD PLAIVANA CREAM 35G,84.00
1230418,DIOSMIN 500MG 45x10'S (DAFLON),1350.00
1230419,SPORNAR 100MG 50x10'S,42.00
1230420,ALCON OPTI-FREE PURE MOIST 90ML,115.50
1230421,VITAIMED ถุงปัสสาวะ รุ่น KYB13 1x10ชิ้น (เทล่าง),170.00
1230422,FLINMED ถุงปัสสาวะ รุ่น 43URB-T 1x10ชิ้น (เทบน),170.00
1230423,AQUA MARIS PROTECTO 20ML,253.00
1230424,CLARICARE NASAL SPRAY 100ML,170.00
1230425,BELLA PARA 500MG 10x10'S (เม็ดรี) FOIL,97.00
1230426,ยาอุทัยทิพย์ 15มล,34.50
1230427,HIALID 0.1% 0.4ML x 30'S (MINI),309.00
1230428,MP CV KARE 45CAP,585.00
1230429,OREX STERIPAD แผ่นชุบแอลกอฮอล์ 70% 200'S,179.00
1230431,PURICAS INTENSIVE DARK SPOT&ACNE SCAR GEL 8G,245.00
1230432,HASHI SALINE SPRAY MOIST 30ML (สูตรใหม่),95.00
1230433,BIOPHARM BELCID GERD 12x10ML,144.00
1230434,BIOPHARM BIOCOXIB 120MG 5x5'S (ARCOXIA),430.00
1230435,HERBAL FILM SPRAY 15ML (PINK),132.00
1230436,PROVAMED ACNICLEAR BIO-PEPTIDE 40ML,282.00
1230437,GREATER MYBACIN ZINC 20x10'S (GRAPE&LEMON),175.00
1230438,GREATER MYBACIN ZINC 20x10'S(LUTEIN&BILBERRY),175.00
1230440,ยาแก้ไอ รสน้ำผึ้งมะนาว ตราเสือดาว 120มล (ใหญ่),31.00
1230441,ANB INFUSION SET (ชุดสายให้น้ำเกลือ+เข็ม),14.00
1230442,MEGA EUGICA MOUTH SPRAY 30ML,162.00
1230443,MELCAM-15 10x10'S (MOBIC),589.00
1230444,BICAHIS 20MG 5x10'S (BILAXTEN),375.00
1230445,FIT-CEE 25MG 12x20'S (ORANGE),65.00
1230446,FIT-CEE 25MG 12x20'S (GRAPE),65.00
1230447,FIT-CEE 25MG 12x20'S (STRAWBERRY),65.00
1230448,PROVAMED BABINI BABY SOOTHING LOTION 400ML,170.00
1230449,VISTRA VITAL-PRO DAILY PROBIOTICS 30'S,507.00
1230451,เซียงเพียวรีลิฟครีม 62กรัม,58.00
1230452,ACTEWOUND 2.5x100CM 1ROLL,354.00
1230453,EZENTIA 10MG 2x14'S (EZETROL),282.00
1230454,FBC DAILY 30CAP,106.50
1230455,ALSOFF COTTON (สำลีก้อนแอลกอฮอล70%) 12x8ก้อน,61.00
1230456,ALSOFF ALCOHOL PAD 20'S,23.00
1230457,EUCERIN PRO ACNE MARKS CLEANSING FOAM 3X 150ML,524.00
1230459,TRUSLEN COFFEE PLUS 40SACHET (ชุดของขวัญ),254.00
1240002,นม GLUCERNA PLUS WHEAT 800G,1065.00
1240003,นม GLUCERNA SR TRIPLE CARE 800G,1030.00
1240004,OK HERBAL 30ML 1x12'S (สีน้ำตาลคาราเมล),364.00
1240005,OK HERBAL 30ML 1x12'S (สีน้ำตาลประกายม่วง),364.00
1240007,VESCO PHENOKINON-F INJECTION 3x1ML,44.00
1240008,น้ำมันเหลือง ตราวังพรม 20มล (ยกเลิก),53.00
1240009,น้ำมันเขียว ตราวังพรม 20มล,53.00
1240010,EGG-ALBUMIN 1200MG 90'S,447.00
1240011,GPO EZETIMIBE 10MG 3x10'S (EZETROL),144.00
1240012,เต่าเหยียบโลก โพรเทค 30มล(โรลออนระงับกลิ่นกาย),45.00
1240013,เต่าเหยียบโลก คูลเฟรช 30มล (โรลออนระงับกลิ่นกาย),45.00
1240014,เต่าเหยียบโลก เอ็กซ์ตร้า ไวท์ 30มล (โรลออนระงับกลิ่นกาย),45.00
1240015,เต่าเหยียบโลก สมูทแอนด์เคลียร์ 30มล (โรลออนระงับกลิ่นกาย),45.00
1240016,MEFA 500MG 1000'S,630.00
1240017,MEFA 500MG 50x10'S,9.50
1240018,GPO CLOPIDOGREL 75MG 10x10'S (PLAVIX),252.00
1240019,TIGER BALM LOTION 80ML,142.00
1240020,INAL SYRUP 60ML (BRONAL),69.50
1240021,FLOTRAL 10MG 3x10'S (XATRAL),369.00
1240022,OPPLIN 100ML,27.00
1240023,JANUVIA 50MG 4x7'S,1435.00
1240026,EUCERIN PH5 LOTION+WASH LOTION 2x400ML (แพ็คคู่ SAVE 25%),552.00
1240027,เซียงเพียวรีลิฟครีม 32กรัม,34.00
12400287,SCAGEL ACNE PATCH แปะสิวลาย ดาวและหัวใจ 20ชิ้น,0.00
1240029,EXFORGE 10/160MG 4x7'S (RED),845.00
1240030,EXFORGE 5/160MG 4x7'S (VIOLET),805.00
1240031,ยาดม สมุนไพร ตราหนุมาน 5กรัม,114.00
1240034,TRUSLEN COFFEE KERVE PLUS 12SACHET,102.00
1240035,PROVAMED ULTRA WHITENING BOOSTER SERUM 30ML,128.00
1240036,VISTRA L-CARNITINE PLUS SAFFRON EXTRACT 30'S,359.00
1240037,TP B-100 COMPLEX INJECTION 50x1ML,221.00
1240038,3M NEXCARE TRANSPARENT BANDAGE 50'S,68.00
1240039,CERUVIN 75MG 3x10'S (PLAVIX),247.00
1240040,นม ENSURE GOLD ALMOND 800G,895.00
1240047,NATUREGIFT BLACK COFFEE COENZYME Q10 10SACHET,89.00
1240048,NATUREGIFT BLACK COFFEE COLLAGEN 10SACHET,87.00
1240049,NATUREGIFT BLACK COFFEE L-CARNITINE 10SACHET,88.00
1240050,NATUREGIFT BLACK COFFEE GINSENG EXTRACT 10SACHET,89.00
1240052,INNOBIC PRO SALMON OIL 1000MG 30'S,285.00
1240053,CERAVE MOISTURISING LOTION 236ML,354.00
1240054,CERAVE RESURFACING RETINOL SERUM 30ML,509.00
1240055,CERAVE MICELLAR CLEANSING WATER 295ML,404.00
1240056,BLACKMORES BIO FOLIC 90'S,272.00
1240058,RHINOBUN PLASTER 20x10'S,255.00
1240059,CHEMTRUE ONDEVICE ชุดตรวจสารเสพติด (หยด) 25'S,16.00
1240060,OCID 20MG 50x10'S,384.00
1240061,BKD ROXITHROXYL 150MG 10x10'S,178.00
1240072,AMARYL 4MG 12x10'S (BLUE),234.00
1240074,ยาอมสมุนไพร ยูอีคอฟ 20x20เม็ด (เสาวรส),420.00
1240075,EUCERIN SPOTLESS BRIGHTENING BODY LOTION 250ML,442.00
1240078,EUCERIN SPOTLESS BRIGHTENING DARK EYE 15ML,1122.00
1240083,ยาอมสมุนไพร ยูอีคอฟ 20x20เม็ด (ส้มยูสุ),420.00
1240084,TIGERPLAST WATERPROOF FIT 16ชิ้น,24.00
1240085,LUMONT 10MG 3x10'S (SINGULAIR),194.00
1240088,NICORETTE INVISIPATCH 15MG,677.00
1240089,NICORETTE INVISIPATCH 25MG,677.00
1240090,NICORETTE QUICK MIST SPRAY,644.00
1240092,MESTINON 60MG 150'S,1409.00
1240093,TO ZOCOVIN CREAM 5G,26.00
1240094,VISTRA ELASTIN PLUS COLLAGEN 10SACHET,325.00
1240095,PROVAMED GOTUKOLA CLEANSING GEL 120ML,133.00
1240096,HIDRASEC CAP 100MG 1x10CAP,277.00
1240097,HIDRASEC PAEDIATRIC 10MG 16SACHET,434.00
1240098,HIDRASEC PAEDIATRIC 30MG 16SACHET,512.00
1240099,อ้วยอัน ยาดมสมุนไพร ตรามังกรทอง 4กรัม,270.00
1240101,นมเม็ดไวท์ฟาร์ม รสสตรอเบอร์รี่ 112กรัม (10ซอง),87.00
1240103,วทศ BABY NATURAL GEL 20G (ลูกกลิ้ง),98.00
1240104,วทศ BABY NATURAL GEL 45G,127.00
1240105,YUWELL เครื่องตรวจน้ำตาล รุ่น 660 (+STRIP 25'S+LANCET 50'S),310.00
1240107,SUPIROCIN OINTMENT 15G,93.00
1240109,LYO HAIR COLOR SHAMPOO (BLACK) 1x6ซอง,212.00
1240110,LYO HAIR COLOR SHAMPOO (DARK BROWN) 1x6ซอง,212.00
1240111,LYO HAIR COLOR SHAMPOO (RED BROWN) 1x6ซอง,212.00
1240112,LYO HAIR COLOR SHAMPOO (GOLDEN BROWN) 1x6ซอง,212.00
1240116,MAXX FLOW PROBIOTICS JELLY 1x7ซอง,294.00
1240117,MAXXLIFE VIRGIN COCONUT OIL 1000MG 30CAP,257.00
1240120,PROSPAN 100ML,166.00
1240121,FLUIFORT 2.7G 50SACHET,1998.00
1240122,SMECTAGO SUSPENSION 3Gx12SACHET,303.00
1240123,INTORICOXIB 90MG 1x7'S (ARCOXIA),98.00
1240125,ยาแก้ไอ มะขามป้อม ยูอีคอฟ ซีดี 60มล,18.00
1240131,TUBIGRIP FEELFREE ELBOW ข้อศอก (S),144.00
1240132,TUBIGRIP FEELFREE WRIST ข้อมือ (L),144.00
1240135,OMRON THERMOMETER DIGITAL MC-246,192.00
1240136,CERAVE HYDRATING CREAM TO FOAM CLEANSER 473ML,544.00
1240137,CERAVE FOAMING CLEANSER 88ML,191.00
1240138,TERUMO เครื่องวัดความดัน W1200,1760.00
1240139,TERUMO เครื่องวัดความดัน W5200,2070.00
1240140,KENKOU COLD HOT PACK (DUCK) 1S,87.00
1240141,KENKOU COLD HOT PACK EYE MASK (COMPACT SIZE),152.00
1240144,ก.ย.15 MOS-FREE สเปรย์กันยุง ลาเวนเดอร์ 40มล (สีม่วง),37.00
1240145,KENKOU COLD HOT PACK (I-JUNG GIRL) 1'S,87.00
1240146,KENKOU COLD HOT PACK (DINOSAUR) 1'S,87.00
1240147,KENKOU COLD HOT PACK (KENTA BOY) 1'S,87.00
1240148,KENKOU COLD HOT PACK (LADYBUG) 1'S,87.00
1240149,KENKOU COLD HOT PACK (SYBERIAN) 1'S,87.00
1240150,KENKOU COLD HOT PACK (WHALE) 1'S,87.00
1240151,"TIGERPLAST CARIPORE CLEAR 0.5""x5YDS",15.00
1240152,"TIGERPLAST CARIPORE CLEAR 0.5""x10YDS",19.00
1240153,"TIGERPLAST CARIPORE CLEAR 1""x5YDS",26.00
1240154,"TIGERPLAST CARIPORE CLEAR 1""x10YDS",32.00
1240155,"TIGERPLAST CARIPORE PAPER 1""x10YDS",35.00
1240158,RANCLAV 1G 3x4'S,79.00
1240166,นม GLUCERNA PLUS WHEAT 380G,615.00
1240168,PHARMICA ICY SPRAY 200ML,140.00
1240170,ยาครีมบรรเทาปวด ตราแม่กุหลาบ 120กรัม,98.00
1240171,SANDOZ FELODIPINE 10MG 30'S (PLENDIL),364.00
1240172,BERLIN CARDIPLOT 10MG 10x10'S (MADIPLOT),304.00
1240173,BERLIN CARDIPLOT 20MG 10x10'S (MADIPLOT),398.00
1240174,MYCARBON 10x10'S,127.00
1240175,อ้วยอัน ยาขิงแคปซูล 500มก 100แคปซูล,82.00
1240176,MEDMAKER NOURISH & PROTECT LIP BALM 4.8G,38.00
1240177,DESTA 5MG 10'S (AERIUS),51.00
1240178,MEMPIL 400MG 10x10'S (NOOTROPIL),244.00
1240179,GSK AUGMENTIN ES 100ML,894.00
1240180,MILTEAR TEARS EYE DROPS 1MLx30'S,142.00
1240181,CYSTALINE 600MG 10'S,106.00
1240182,MAR SOFT SPRAY 125ML,210.00
1240183,MAR BABY NOSE SPRAY 100ML,210.00
1240184,MAR THROAT SPRAY 50ML,192.00
1240185,PHARMICA MEMIC 500MG 25x10'S,439.00
1240188,UTROGESTAN 200MG 15'S,359.00
1240189,DUPHASTON 10MG 20'S,484.00
1240190,GREATER ALLERDRYL CREAM 20G,38.00
1240191,GREATER IVORIN SYRUP 60ML,48.00
1240192,เครื่องวัดความดัน MICROLIFE รุ่น BP B3 AFIB ADVANCED,2680.00
1240193,DUOFLOW 30'S,1014.00
1240194,DR.PHILLIP DENTAL WAX GRAPE (TWIN PACK),47.00
1240198,TO OLOPT 0.2% 2.5ML (PATADAY),122.00
1240199,7STARS VIT-C 25MG 1000'S (ORANGE),89.00
1240200,SIAM BLIZTIN 20MG 1x10'S (BILAXTEN),77.00
1240201,SIAM LIPOSTAT 10MG 3x10'S,134.00
1240202,SIAM LIPOSTAT 20MG 3x10'S,165.00
1240203,SIAM MIBEAZ 10MG 3x10'S (EZETROL),228.00
1240204,SIAM MOMESONE CREAM 0.1% 5G,46.00
1240205,SIAM SIAGRAN 50MG 1x4'S (IMIGRAN),91.00
1240206,SIAM SIXIME 100MG 1x10'S (CEFSPAN),144.00
1240207,BERLIN HEPATOLAC 100ML,70.00
1240208,PROBAC 7 1x10SACHET,400.00
1240209,นม FRESUBIN DM DRINK 200ML (วานิลลา),142.00
1240210,นม FRESUBIN SUPPORTAN DRINK 200ML (CAPPUCCINO),165.00
1240213,HAEMOVIT ACTIVE 31'S,297.00
1240214,CMED CPM 4MG 100x10'S,129.00
1240215,LA ROCHE TOLERIANE FOAM 125ML,530.00
1240216,LA ROCHE EFFACLAR FOAMING GEL 200ML,611.00
1240217,LA ROCHE EFFACLAR SERUM 30ML,898.00
1240218,CERAVE EYE REPAIR CREAM 14ML,409.00
1240220,MEMPIL 800MG 10x10'S (NOOTROPIL),352.00
1240221,OXACAIN SPRAY 10% 1x50ML,312.00
1240225,FLEXITAL 400MG 5x10'S (TRENTAL),247.00
1240226,PROPOLIZ VIT-C 1x10x8'S (ชนิดเม็ดเคี้ยว),162.00
1240228,VELDENT AMAZING BRIGHT 100G (WHITE),79.00
1240229,VELDENT EXTREM AWAKE 100G (YELLOW),80.00
1240230,VISTRA VITA-PRO DAILY PLANT PROTEN 10x25G,339.00
1240231,FEENA HERBS MOISTURE SPRAY 150ML,214.00
1240232,FIT DHA FROM TUNA OIL COMPLEX 12'S COCOA,224.00
1240233,MILK CAL CHEWABLE 1x12ซอง(รสนม),189.00
1240234,TIGERPLAST FLEXIE 4ชิ้นx10ซอง,81.00
1240235,TIGERPLAST FLEXIE 8ชิ้น,18.00
1240236,EMULAX 10x10'S,61.00
1240238,CHEMTRUE ONE STEP ชุดตรวจสารเสพติด (จุ่ม) 50'S,454.00
1240239,HUMULIN 70/30 100IU LILLY (5x3ML) (แช่เย็น),854.00
1240240,"KARISMA COTTON STICK 6"" 5x5PCS (M)",40.00
1240241,"KARISMA COTTON STICK 6"" 5x5PCS (S)",40.00
1240244,ALCOHOL GEL ALSOFF 5 LITRE,355.00
1240245,BKD FANGO-BD CREAM 15G,31.00
1240246,CETAPHIL DAILY FACIAL CLEANSER 236ML,314.00
1240247,PURICAS INTENSIVE DARK SPOT&ACNE SCAR GEL 8G(+ของแถม),239.00
1240248,TEGRETOL CR 200MG 10x10'S,694.00
1240249,TEGRETOL CR 400MG 10x10'S,1269.00
1240250,SIAM LEFLOXIN OPHTHALMIC SOL 0.5% 5ML,71.00
1240251,VITARA BETA-C CREAM 15G,40.00
1240253,SANDOZ MONTELUKAST 5MG 4x7'S (SINGULAIR),435.00
1240254,STERILE DRESSING SET ชุดทำแผล,240.00
1240255,YUWELL STRIP 25ชิ้น (แผ่นตรวจน้ำตาล) Y350,154.00
1240256,MEGA APPLE CIDER GUMMYZ 2'Sx25SACHET,464.00
1240257,NEOPLAST KOOL PATCH 6PADS (BABY),67.00
1240258,MEGA FEMIFLORA 30'S,894.00
1240259,MEGA FEMIFLORA INTIMATE WASH 100ML,137.00
1240260,OILATUM RICH HYDRATING BATH 300ML,444.00
1240261,PASTEL BALM STICK 6G (MANGO),235.00
1240263,PASTEL BALM STICK 6G (ORANGE OIL),235.00
1240264,"SOS CO-ADHESIVE BANDAGE 2""x5YDS (12ROLL คละสี)",484.00
1240265,MEGA ALCOHOL COTTON BALL 10x8ก้อน (สำลีชุบแอลกอฮอล์),55.00
1240266,MEGA COTTON BALL 0.35 x 500G,107.00
1240267,INTERPHARMA MAGNESIUM PLUS B COMPLEX 20'S,132.00
1240268,INTERPHARMA MULTIVITAMIN 20'S,99.00
1240269,PREVACID FDT 15MG 2x14'S,905.00
1240270,PREVACID FDT 30MG 2x14'S,1590.00
1240271,ATOZIN 250MG 1x6'S,49.00
1240272,AVAFAST 180MG 1x10'S,56.00
1240273,ELLEZIN 5MG 1x10'S,46.00
1240275,ALGOGEN SYRUP STRAWBERRY 60ML,17.00
1240277,MP T-TUZ 30'S,429.00
1240278,MP PNP-L4 30'S,429.00
1240280,ยาธาตุน้ำขาว กระต่ายบิน 450มล (ใหญ่),105.00
1240281,SYSTANE COMPLETE LUBRICANT EYE DROP 5ML,224.00
1240282,นม NESTLE BOOST GLUCOSE CONTROL 800G,914.00
1240283,7STARS VITA & MINE 10x10'S (VITOP),249.00
1240284,GESTAL 0.05% SPRAY 10ML,55.00
1240285,EXIB-90 1x5'S,46.00
1240287,SCAGEL ACNE PATCH แปะสิวลาย ดาวและหัวใจ 20ชิ้น,32.00
1240288,SOS พลาสเตอร์ ซิลิโคน SP1 (1.9x7.2CM) 4'S,22.50
1240289,SOS ALCOHOL PREP PAD 20'S,19.00
1240291,PROPOLIZ-X MOUTH SPRAY 15ML,114.00
1240292,BLACKMORES MULTI ACTIVE 50TAB,404.00
1240293,EUCERIN AQUAPHOR BALM 80G,329.00
1240294,"รถพยาบาล สำลีแผ่น 3""x4"" 450กรัม",130.00
1240295,PURICAS MEDICAL SCAR HEALING GEL 9G,515.00
1240296,BSN FIXOMULL SKIN SENSITIVE 10CMx2M,325.00
1240297,MOTILIUM 3x10'S,101.00
1240299,ยาดม สมุนไพรหมัก หงส์ไทย สูตร1 10ซีซี (สีเขียว),38.00
1240300,PROVAMED WHITENING GLYCOLIC GLOW SERUM 30ML,254.00
1240301,PROVAMED BIO-PEPTIDE ANTI ACNE SERUM 30ML,275.00
1240302,PROVAMED DERMA GLUCAN SOOTHING CREAM 50G,228.00
1240303,PROVAMED DERMA GLUCAN SOOTHING LOTION 100ML,211.00
1240304,VISTRA ADVANCED TELOPRO VITA PLUS 30CAP,582.00
1240306,HEMOMIN EGG POWDER 400G (MANGO STICKY RICE),585.00
1240307,ARCOXIA 120MG 1x5'S,213.00
1240308,ARCOXIA 60MG 1x5'S,174.50
1240309,ARCOXIA 90MG 1x5'S,174.50
1240311,MIRGEAL GEL 20x15ML,607.00
1240315,"SOS ผ้ายืดพันเคล็ด 3"" (7.5CMx5.4M) 12ม้วน",204.00
1240320,MASAGA CREAM 30G,21.00
1240321,MASAGA CREAM 60G,40.00
1240322,ยาเขียวเม็ด ตราใบห่อ 50แผงx16เม็ด,255.00
1240323,BH ใบห่อสเปรย์สมุนไพร 30ML,38.00
1240324,BH ใบห่อสเปรย์สมุนไพร 100ML,96.00
1240326,ALCOHOL ALSOFF-S 1LITRE,62.00
1240327,รอว์ร่า สบู่สมุนไพรกลั่นเซรั่มกุหลาบ 170กรัม,364.00
1240328,FEBURIC 80MG 3x10'S,2390.00
1240329,SCAGEL ACNE PATCH 12'S,26.00
1240330,AVAFAST 60MG 1x10'S,26.00
1240332,SOS HYDROCOLLOID PLASTER 4 PCS,39.00
1240333,TIGERPLAST CARIFIX STRETCH 5CMx10M,166.00
1240334,TIGERPLAST CARIFIX STRETCH 10CMx10M,280.00
1240335,"TIGERPLAST CARI GAUZE 2""x2""",72.00
1240336,"TIGERPLAST CARI GAUZE 3""x3""",120.00
1240337,"TIGERPLAST CARI GAUZE 4""x4""",177.00
1240338,TIGERPLAST SUPPORT STABILIZING KNEE เข่า(L),527.00
1240339,TIGERPLAST SUPPORT STABILIZING KNEE เข่า(M),527.00
1240340,TIGERPLAST BACK COMFORT SUPPORT (L),1000.00
1240341,VECIN 20MG 3x10'S (REPARIL),86.00
1240342,KERDICA 20MG 10x10'S (MADIPLOT),385.00
1240343,MOMETASONE TEVA NS 50MCG SPRAY 140D,285.00
1240345,DENTALPRO TOOTHBRUSH FOR SENSITIVE,55.00
1240346,DENTALPRO TO-FU OYAKO TOOTHBRUSH 6-12 Y,58.00
1240347,DENTALPRO TO-FU OYAKO TOOTHBRUSH 1-5 Y,58.00
1240348,FURANO BRACES MOUTHWASH 500ML (GREEN),107.00
1240349,FURANO GENTEL MOUTHWASH 500ML (ORANGE),107.00
1240350,DENTALPRO INTERDENTAL BRUSH 10P ( I-SHAPED),112.00
1240351,DENTALPRO INTERDENTAL BRUSH 4P (L-SHAPED),94.00
1240352,DENTALPRO ORTHODONTIC TOOTHBRUSH,53.00
1240353,DENTALPRO FLOSS 50'S,42.00
1240354,BKD FANGO-BD CREAM 5G,17.00
1240355,BRAND'S 40MLx6BT (S) (รังนก),440.00
1240359,"THAI GAUZE TOP DRESSING PAD 3""x6""(1x10ซอง)",48.00
1240360,"THAI GAUZE TOP DRESSING PAD 4""x6""(1x10ซอง)",64.00
1240361,"THAI GAUZE TOP DRESSING PAD 6""x8""(1x10ซอง)",105.00
1240362,NSS 0.9% 20x5x5ML (ยาฉีด),490.00
1240363,CERAVE OIL CONTROL MOISTURISING GEL-CREAM 52ML,444.00
1240364,ผ้าอ้อม CERTAINTY แบบเทป # M 34ชิ้น,440.00
1240366,TIGERPLAST SUPPORT ELBOW ข้อศอก (L),156.00
1240367,TIGERPLAST SUPPORT ELBOW ข้อศอก (S),156.00
1240368,CAMOXTIN ES 70ML,307.00
1240369,CAMOXTIN 457MG 70ML,128.00
1240370,OREDA R.O. 5.5G x 50CS (ORANGE),97.00
1240371,ALQUABUMIN POWDER 400G,495.00
1240372,FEITAS DICLOFENAC PATCH 15x2'S,948.00
1240373,FEITAS DICLOFENAC PATCH 5x7'S,924.00
1240374,ACTEWOUND 7x15CM 1PCS (CLEAR),289.00
1240375,BKD STUGIN 50x10'S,205.00
1240376,ถุงมือยาง KLEANGLOVE (L) 100ชิ้น,77.00
1240377,ถุงมือยาง KLEANGLOVE (M) 100ชิ้น,77.00
1240378,ถุงมือยาง KLEANGLOVE (S) 100ชิ้น,77.00
1240379,KENORAL 200MG 1x10'S,37.00
1240380,OPSAR 100CC,27.00
1240381,BETADINE SURGICAL SCRUB 500ML,191.00
1240382,ยาแก้ไอยูอีคอฟ ซีดี น้ำผึ้งมะนาว 120มล,31.00
1240383,B-GAS 12x100ML,26.00
1240385,ผ้าอ้อม CERTAINTY แบบเทป # M 10ชิ้น,149.00
1240386,ผ้าอ้อม CERTAINTY แบบเทป # XL-XXL 8ชิ้น,172.00
1240387,BLUEDOT รุ่น B-BM03 (เครื่องวัดความดันต้นแขน),855.00
1240388,BLACKMORES BIO-C 500MG DAILY IMU+CWEWABLE 30'S,187.00
1240389,BLACKMORES BIO-C 500MG DAILY IMU+CWEWABLE 60'S,334.00
1240390,BLACKMORES BIO-C 1000MG DAILY IMU+ 120'S,634.00
1240391,BLACKMORES BIO-C 1000MG DAILY IMU+ 30'S,236.00
1240392,BLACKMORES BIO-C 1000MG DAILY IMU+ 60'S,402.00
1240394,VISTRA CERAMOSIDES GLUTA BIO MULTI ACTIV 30'S,494.00
1240395,HAPPY NOZ 1x6'S ADVANCE (NAVY BLUE)(ADULT),70.00
1240396,HAPPY NOZ 1x6'S (BLUE) (ADULT),70.00
1240397,HAPPY NOZ 1x6'S (GREEN) (ADULT),70.00
1240398,HAPPY NOZ 1x6'S (PURPLE) (ADULT),70.00
1240399,HAPPY NOZ 1x6'S (ORANGE) (ADULT),70.00
1240400,HAPPY NOZ 1x6'S (YELLOW) (ADULT),70.00
1240402,น้ำเกลือ LP SALINE 60ML,15.50
1240403,BOTAN 25'S (แผ่น),300.00
1240404,SANDOZ PREGABALIN 150MG 8x7'S,1635.00
1240406,MP TELOMERRA 30'S,510.00
1240407,D THROAT SPRAY 0.3% (LEMON FLAVOR) 15ML,170.00
1240408,D THROAT SPRAY 0.15% (LEMON FLAVOR) 15ML,170.00
1240409,D THROAT SPRAY 0.3% (MINT FLAVOR) 15ML,170.00
1240410,"SOS CAST&WOUND ถุงหุ้มเฝือกกันน้ำ (FM-084) ELBOW 11.8""",117.00
1240411,"SOS CAST&WOUND ถุงหุ้มเฝือกกันน้ำ (FM-081) FOOT 24""",117.00
1240412,"SOS CAST&WOUND ถุงหุ้มเฝือกกันน้ำ (FM-080) HAND 21""",117.00
1240413,"SOS CAST&WOUND ถุงหุ้มเฝือกกันน้ำ (FM-085) KNEE 17.7""",117.00
1240414,COXIUM-S PLUS POWDER 30SACHET (GREEN),735.00
1240415,FIBO FIT 10SACHET,494.00
1240417,ยาหม่องน้ำตรางู 5มล (กลิ่นออริจินอล) (RED),408.00
1240418,ยาหม่องน้ำตรางู 5มล (กลิ่นลาเวนเดอร์)(PURPLE),408.00
1240419,OPTIVE FUSION UD 0.4MLx30'S,395.00
1240420,FLOCTIL 250MG 1x6'S,53.00
1240421,VOCIN 500MG 1x10'S,105.00
1240423,OMRON เครื่องนวดไฟฟ้า HV-F021,1530.00
1240424,BOSNUM 60MG 1x10'S,31.00
1240425,ZEMA CREAM 15G (XL),45.00
1240426,ถุงมือยาง ซาโตรี่ 100ชิ้น (L) ไม่มีแป้ง,119.00
1240427,ถุงมือยาง ซาโตรี่ 100ชิ้น (M) ไม่มีแป้ง,119.00
1240428,ถุงมือยาง ซาโตรี่ 100ชิ้น (S) ไม่มีแป้ง,119.00
1240430,SYSTANE ULTRA PRESERVATIVE-FREE 10ML,297.00
1240431,ORANO 50x10'S,455.00
1240432,HAKUBI Q10 CREAM 35G (แพ็คแถม),614.00
1240433,HAKUBI C 90'S (แพ็คแถม),577.00
1240434,HAKUBI WHITE C GEL 20G (แพ็คแถม),589.00
1240435,EXCELLULA CLEANSING OIL 150ML(+ของแถม),535.00
1240436,DORAMA NA EYE DROPS 10ML,82.00
1240437,BKD GLUCOSA 1500 POWDER 30'S (ORANGE),275.00
1250001,SMOOTH E ANTI HAIR LOSS SHAMPOO 200ML,329.00
1250006,FIT-BEROC 7'S (เม็ดฟู่),82.00
1250007,FIT-CDB 7'S (เม็ดฟู่),74.00
1250008,FIT-C HIGH 7'S (เม็ดฟู่),62.00
1250009,EUCERIN EVEN SPOTLESS BRIGHT DAY FLUID SPF30 50ML,1414.00
1250010,EUCERIN EVEN SPOTLESS BRIGHT BOOSTER SERUM 30ML,1575.00
1250011,EUCERIN EVEN SPOTLESS BRIGH NIGHT 50ML,1414.00
1250012,EUCERIN EVEN SPOTLESS BRIGH CLEANSING GEL 200ML,599.00
1250013,EUCERIN EVEN SPOTLESS BRIGH CLEANSING GEL 400ML,1012.00
1250014,EUCERIN HYA FILLER EPICELLINE SERUM 30ML,1865.00
1250017,EUCERIN EVEN SPOTLESS BRIGH SPOT CORRECTING 5ML,864.00
1250018,HIMALAYA LIP BALM 10G,48.00
12500186,EXELFOS SOLUTION 1x3MG,0.00
1250019,HIMALAYA UNDER EYE CREAM 15ML,108.00
1250020,HIMALAYA STRAWBERRY GLOSS LIP 10G,55.00
1250021,HIMALAYA NOURISHING SKIN CREAM 150ML (UAE),165.00
1250022,HIMALAYA NOURISHING SKIN CREAM 50ML (UAE),104.00
1250045,ALCOHOL ALSOFF-S 5LITRE,259.00
1250046,XARELTO 20MG 2x14'S,3395.00
1250047,VISTRA SOY GERM POWDER PLUS 30CAP,384.00
1250048,"FUTURO COMFORT KNEE STABILIZERS 14.5-17""(M)",559.00
1250049,"FUTURO COMFORT KNEE STABILIZERS 17-19.5""(L)",559.00
1250050,นม ENSURE GOLD ALMOND 380G,480.00
1250056,N.S.S. SODIUM CHLORIDE IRRIGATION 1000ML,32.00
1250057,LONGMED KLEAN MASK KID 50ชิ้น (BLUE),43.00
1250058,LONGMED KLEAN MASK KID 50ชิ้น (GREEN),43.00
1250059,LONGMED KLEAN MASK KID 50ชิ้น (PINK),43.00
1250060,LONGMED KLEAN MASK 4ชั้น LF99 25ชิ้น (BLACK),46.00
1250061,LONGMED KLEAN MASK 4ชั้น LF99 25ชิ้น (WHITE),46.00
1250062,LONGMED KLEAN MASK 50ชิ้น (BLACK),43.00
